x0,y0,z0,vis0,x1,y1,z1,vis1,x2,y2,z2,vis2,x3,y3,z3,vis3,x4,y4,z4,vis4,x5,y5,z5,vis5,x6,y6,z6,vis6,x7,y7,z7,vis7,x8,y8,z8,vis8,x9,y9,z9,vis9,x10,y10,z10,vis10,x11,y11,z11,vis11,x12,y12,z12,vis12,x13,y13,z13,vis13,x14,y14,z14,vis14,x15,y15,z15,vis15,x16,y16,z16,vis16,x17,y17,z17,vis17,x18,y18,z18,vis18,x19,y19,z19,vis19,x20,y20,z20,vis20,x21,y21,z21,vis21,x22,y22,z22,vis22,x23,y23,z23,vis23,x24,y24,z24,vis24,x25,y25,z25,vis25,x26,y26,z26,vis26,x27,y27,z27,vis27,x28,y28,z28,vis28,x29,y29,z29,vis29,x30,y30,z30,vis30,x31,y31,z31,vis31,x32,y32,z32,vis32,label,timestamp
0.6707955002784729,0.06370475888252258,-0.29201704263687134,0.9999930262565613,0.7108449935913086,0.0497778058052063,-0.2208554744720459,0.9999678134918213,0.7291676998138428,0.05114264413714409,-0.22107189893722534,0.9999593496322632,0.7476763725280762,0.0528893806040287,-0.22120310366153717,0.9999599456787109,0.6526804566383362,0.04746875911951065,-0.22169527411460876,0.9999785423278809,0.6302126049995422,0.047221679240465164,-0.22132569551467896,0.9999732971191406,0.6072668433189392,0.04712449014186859,-0.22124432027339935,0.9999781847000122,0.7705307006835938,0.06629328429698944,0.1524174064397812,0.9999054670333862,0.5738687515258789,0.05651509761810303,0.13579672574996948,0.9999720454216003,0.6950108408927917,0.08596166968345642,-0.15598511695861816,0.9999814033508301,0.6258689165115356,0.08246085792779922,-0.15991367399692535,0.9999908804893494,0.8722456097602844,0.1858975887298584,0.20235483348369598,0.9999646544456482,0.3859565258026123,0.16070584952831268,0.21483467519283295,0.9999850988388062,0.8918981552124023,0.31523633003234863,0.2170683890581131,0.9445325136184692,0.21306546032428741,0.3090130388736725,0.1993360072374344,0.9879471063613892,0.877185046672821,0.4094748795032501,-0.20879782736301422,0.9696245789527893,0.1626923829317093,0.44707366824150085,-0.100079745054245,0.9823698997497559,0.883163332939148,0.4487747550010681,-0.38885167241096497,0.9574291110038757,0.13552585244178772,0.49160289764404297,-0.25050875544548035,0.9670563340187073,0.8653070330619812,0.4437900185585022,-0.5200124382972717,0.95774245262146,0.18580050766468048,0.4943273365497589,-0.36933040618896484,0.9677729606628418,0.854144275188446,0.43045562505722046,-0.27216312289237976,0.9491034150123596,0.20812560617923737,0.4812787175178528,-0.15826374292373657,0.9660233855247498,0.691518247127533,0.46896472573280334,0.027926433831453323,0.9998558759689331,0.4139276146888733,0.46065273880958557,-0.028111331164836884,0.9999291300773621,0.6968111395835876,0.6954838037490845,-0.05449138209223747,0.9922353625297546,0.32525378465652466,0.6907199621200562,-0.14859004318714142,0.9919120669364929,0.6523504853248596,0.9134523272514343,0.26531079411506653,0.98575758934021,0.21077236533164978,0.9067707657814026,0.2306324541568756,0.9902993440628052,0.5799634456634521,0.9461708664894104,0.26380887627601624,0.838749885559082,0.23415769636631012,0.9325054287910461,0.23628899455070496,0.8399175405502319,0.8079407811164856,0.9809479117393494,-0.24781091511249542,0.9740047454833984,0.12709642946720123,0.972436785697937,-0.29326361417770386,0.9802228212356567,standing,1764140253.359583
0.5177550911903381,0.06700853258371353,-0.8930338025093079,0.9999935030937195,0.5543027520179749,0.04957471415400505,-0.8189483880996704,0.9999706745147705,0.5784311890602112,0.05042140558362007,-0.8191072344779968,0.9999637007713318,0.6014522314071655,0.05193277448415756,-0.8189868927001953,0.99996417760849,0.4957161843776703,0.05051753669977188,-0.7952811121940613,0.9999793767929077,0.47444191575050354,0.05180274695158005,-0.7952295541763306,0.9999748468399048,0.45463404059410095,0.05352379381656647,-0.7952308058738708,0.9999786019325256,0.6440324187278748,0.06449825316667557,-0.3821236789226532,0.9999150633811951,0.4374353885650635,0.06440224498510361,-0.2945534288883209,0.9999709725379944,0.5566059947013855,0.08716017007827759,-0.7362454533576965,0.9999832510948181,0.4842715263366699,0.08835349231958389,-0.709283709526062,0.9999909400939941,0.8261293768882751,0.18953849375247955,-0.16927848756313324,0.9999683499336243,0.2767443060874939,0.18578143417835236,-0.13220512866973877,0.9999834895133972,0.887725830078125,0.34192025661468506,-0.08018919080495834,0.9535921812057495,0.18734778463840485,0.3362067937850952,-0.08191762864589691,0.9873113036155701,0.9066047072410583,0.46541717648506165,-0.5806195139884949,0.9743816256523132,0.15387339890003204,0.47439807653427124,-0.5474382042884827,0.980721652507782,0.9272463917732239,0.5083149075508118,-0.7725478410720825,0.9632757902145386,0.13515880703926086,0.5188664197921753,-0.7153396010398865,0.9646062254905701,0.8814842104911804,0.5040967464447021,-0.9342242479324341,0.9636467695236206,0.18496134877204895,0.517494261264801,-0.881538987159729,0.9654169082641602,0.857457160949707,0.4933658540248871,-0.654839813709259,0.9562005400657654,0.20615313947200775,0.5043426752090454,-0.6260851621627808,0.9636951684951782,0.6771618127822876,0.46879997849464417,0.019488712772727013,0.9998387098312378,0.37171879410743713,0.46185973286628723,-0.01912003755569458,0.9999093413352966,0.6457563638687134,0.6968932151794434,-0.07178360223770142,0.9896672368049622,0.31133800745010376,0.6888822913169861,-0.13632741570472717,0.9914510846138,0.6180716753005981,0.9097864627838135,0.3630644977092743,0.9829050302505493,0.25088000297546387,0.8944222331047058,0.3816719949245453,0.9872785806655884,0.5640063881874084,0.9384636282920837,0.36397287249565125,0.8437754511833191,0.27065905928611755,0.9176514744758606,0.3893454670906067,0.8241685628890991,0.8552845120429993,0.9752388596534729,-0.27327802777290344,0.967976987361908,0.2199028581380844,0.9621854424476624,-0.3331351578235626,0.9728270173072815,standing,1764140253.790014
0.5246807336807251,0.0679299458861351,-0.9663378000259399,0.9999939203262329,0.5596223473548889,0.05003330111503601,-0.8833853006362915,0.9999730587005615,0.5842565298080444,0.05070014297962189,-0.8835715651512146,0.999967098236084,0.6074396967887878,0.05198508873581886,-0.8834906220436096,0.9999673962593079,0.4946163594722748,0.05115414410829544,-0.8752900958061218,0.9999803304672241,0.47445785999298096,0.052388619631528854,-0.8751828074455261,0.9999763369560242,0.45741772651672363,0.05388087406754494,-0.8753060102462769,0.9999794363975525,0.6407154202461243,0.06393810361623764,-0.40258097648620605,0.9999222755432129,0.432046502828598,0.06591048836708069,-0.36327388882637024,0.9999710917472839,0.5681172609329224,0.08766373246908188,-0.7896664142608643,0.999984622001648,0.48158836364746094,0.08907508850097656,-0.7811979651451111,0.9999911189079285,0.8317212462425232,0.19140943884849548,-0.15825191140174866,0.9999691247940063,0.27095216512680054,0.18886391818523407,-0.1700434386730194,0.9999817609786987,0.8825881481170654,0.3509049117565155,-0.03149700537323952,0.9602540731430054,0.18623729050159454,0.34021490812301636,-0.12611597776412964,0.9869691729545593,0.9089804291725159,0.4795134365558624,-0.5201091170310974,0.9778727889060974,0.15026000142097473,0.47697022557258606,-0.633573591709137,0.9806588292121887,0.9326149821281433,0.5203942656517029,-0.7011505961418152,0.9674505591392517,0.13355012238025665,0.5218003988265991,-0.8079285621643066,0.9648156762123108,0.8921822309494019,0.5171290636062622,-0.8740110397338867,0.9678578972816467,0.18280081450939178,0.5206308960914612,-0.9822617173194885,0.9656915068626404,0.8697124123573303,0.5049797892570496,-0.5993809103965759,0.9612751603126526,0.20326805114746094,0.506748378276825,-0.7129789590835571,0.9638454914093018,0.6820163130760193,0.478110671043396,0.012286114506423473,0.9998267292976379,0.36595258116722107,0.4705810546875,-0.01203184761106968,0.9998963475227356,0.6480961441993713,0.7005056142807007,-0.06934449821710587,0.9887653589248657,0.3070484399795532,0.6912602782249451,-0.12647803127765656,0.9916356205940247,0.6243043541908264,0.9162068367004395,0.424073725938797,0.9817879796028137,0.2525768578052521,0.9003098607063293,0.39089301228523254,0.9865615367889404,0.5680886507034302,0.9449898600578308,0.4264774024486542,0.8486766815185547,0.27554410696029663,0.9309145212173462,0.399662584066391,0.8232976794242859,0.8577210903167725,0.9791522026062012,-0.21164770424365997,0.9650505185127258,0.20333513617515564,0.963965117931366,-0.2807191014289856,0.970295250415802,standing,1764140254.2494676
0.5209543108940125,0.06856344640254974,-1.0999799966812134,0.9999940395355225,0.5548378229141235,0.050011031329631805,-1.0221894979476929,0.999974250793457,0.5791729092597961,0.05034443363547325,-1.0223015546798706,0.9999690651893616,0.6017392873764038,0.05116702988743782,-1.0221741199493408,0.9999690055847168,0.49070021510124207,0.05140437185764313,-1.0159941911697388,0.9999803900718689,0.4693891406059265,0.05267571657896042,-1.0159143209457397,0.9999769926071167,0.45103731751441956,0.054200246930122375,-1.0159772634506226,0.9999794363975525,0.6304447054862976,0.06263530999422073,-0.5475397109985352,0.9999259114265442,0.4279830753803253,0.06628872454166412,-0.5417385697364807,0.9999708533287048,0.5670905113220215,0.08830287307500839,-0.9255380630493164,0.9999855160713196,0.47983357310295105,0.09008602052927017,-0.9218950867652893,0.999991238117218,0.8253249526023865,0.19374194741249084,-0.25725337862968445,0.999968945980072,0.26168885827064514,0.18892109394073486,-0.3515084385871887,0.9999808669090271,0.8634548783302307,0.3526791036128998,-0.0569307804107666,0.9658202528953552,0.17157244682312012,0.3411269187927246,-0.3193262219429016,0.9877206087112427,0.8919833302497864,0.4835907816886902,-0.5115856528282166,0.9808645844459534,0.1388862133026123,0.47827380895614624,-0.8191699385643005,0.9814202189445496,0.9157821536064148,0.52458256483078,-0.6803193688392639,0.9710251092910767,0.12650416791439056,0.5221430063247681,-0.9935654997825623,0.966179370880127,0.8773267865180969,0.5224165916442871,-0.8576019406318665,0.9714846014976501,0.1769925355911255,0.5208147764205933,-1.1617995500564575,0.9670392274856567,0.8558048605918884,0.510144829750061,-0.5907097458839417,0.9656410813331604,0.1967858374118805,0.5070301294326782,-0.8961982727050781,0.965074896812439,0.6643685102462769,0.4809524714946747,0.035330500453710556,0.9998092651367188,0.3507738709449768,0.4746575355529785,-0.035047318786382675,0.9998841285705566,0.6373937726020813,0.70196133852005,0.01453901082277298,0.9878029227256775,0.2985849380493164,0.6956688761711121,-0.13323014974594116,0.9919504523277283,0.6136834025382996,0.9159649014472961,0.5042865872383118,0.9810423254966736,0.24579337239265442,0.9018601179122925,0.36684638261795044,0.9860460162162781,0.5566613078117371,0.9451202750205994,0.5077952742576599,0.8576163649559021,0.26204201579093933,0.9308854341506958,0.374679297208786,0.8219285011291504,0.8421904444694519,0.981864333152771,-0.0896991640329361,0.9631475806236267,0.19795940816402435,0.965952455997467,-0.3068472743034363,0.968115508556366,standing,1764140254.7110646
0.5432888269424438,0.07074859738349915,-0.609581470489502,0.999994695186615,0.5798711776733398,0.05285216122865677,-0.5229156613349915,0.9999774694442749,0.6024442911148071,0.05319219082593918,-0.5229113101959229,0.9999730587005615,0.6236079335212708,0.05374118313193321,-0.5226189494132996,0.9999729990959167,0.5117114186286926,0.054397810250520706,-0.5148124098777771,0.999982476234436,0.4897622764110565,0.05557745322585106,-0.5146223306655884,0.9999796748161316,0.4691808819770813,0.057045117020606995,-0.514555037021637,0.9999816417694092,0.6525814533233643,0.06543043255805969,-0.09222234785556793,0.9999346733093262,0.43977904319763184,0.0707574337720871,-0.08636903017759323,0.9999739527702332,0.5906384587287903,0.09029947221279144,-0.45888251066207886,0.9999872446060181,0.5015611052513123,0.09222441911697388,-0.4552983045578003,0.9999921321868896,0.8447346687316895,0.19794341921806335,0.05414584279060364,0.9999716281890869,0.2698996365070343,0.19141128659248352,-0.039681803435087204,0.9999819993972778,0.890968382358551,0.3540663719177246,0.06512656062841415,0.9699407815933228,0.17924562096595764,0.34113264083862305,-0.1104842945933342,0.9885817170143127,0.9142491221427917,0.47592493891716003,-0.4545574486255646,0.9835966229438782,0.14238832890987396,0.47799551486968994,-0.6615980863571167,0.9827560186386108,0.9388759732246399,0.5189368724822998,-0.6162487268447876,0.9746078252792358,0.1287308931350708,0.5205816626548767,-0.775515615940094,0.9684984683990479,0.8933602571487427,0.5159996747970581,-0.784328281879425,0.975054144859314,0.180965393781662,0.5191887617111206,-0.9502255320549011,0.9692701697349548,0.8727267980575562,0.5038927793502808,-0.5285021662712097,0.9698694944381714,0.20226392149925232,0.5057436227798462,-0.7429790496826172,0.9673105478286743,0.6853159666061401,0.4760402739048004,0.05226748064160347,0.9998157620429993,0.3655341863632202,0.4697871506214142,-0.05214497447013855,0.9998875856399536,0.6509040594100952,0.6960894465446472,0.013839136809110641,0.9870213270187378,0.3053090572357178,0.6903752088546753,-0.17334192991256714,0.9920080900192261,0.6227341294288635,0.9106743335723877,0.43330585956573486,0.9801608920097351,0.25044935941696167,0.897881031036377,0.28265365958213806,0.9851999878883362,0.5693308711051941,0.9400097727775574,0.43266040086746216,0.8631935119628906,0.256844162940979,0.9264461398124695,0.2856155037879944,0.8114346861839294,0.8621403574943542,0.9740601778030396,-0.16617058217525482,0.9614418745040894,0.2117358148097992,0.9616448283195496,-0.377956360578537,0.9657355546951294,standing,1764140255.155908
0.5475092530250549,0.07156974077224731,-0.8610683083534241,0.9999945163726807,0.5836547017097473,0.05330962687730789,-0.7709676623344421,0.9999774694442749,0.6064942479133606,0.05358046665787697,-0.7711066007614136,0.9999735951423645,0.6280537247657776,0.0540914423763752,-0.7709912657737732,0.9999734163284302,0.5131816864013672,0.05505061149597168,-0.7676093578338623,0.9999816417694092,0.4908832609653473,0.05622926726937294,-0.7674981951713562,0.9999790787696838,0.46926450729370117,0.05774625763297081,-0.7675634622573853,0.9999806880950928,0.658155620098114,0.06535440683364868,-0.26716646552085876,0.9999351501464844,0.4402807652950287,0.07132917642593384,-0.2752276360988617,0.9999721050262451,0.5988046526908875,0.0910886749625206,-0.6785928606987,0.9999871850013733,0.5067213773727417,0.093391552567482,-0.6787868142127991,0.9999915361404419,0.8600471019744873,0.19887517392635345,-0.0004803151241503656,0.9999715089797974,0.27299532294273376,0.19094210863113403,-0.13292540609836578,0.9999805688858032,0.899249792098999,0.3549768030643463,0.044543586671352386,0.9728301167488098,0.18513000011444092,0.3412787914276123,-0.1505243480205536,0.9883569478988647,0.9187201261520386,0.4780099391937256,-0.4857272207736969,0.9853184819221497,0.14746172726154327,0.4784615933895111,-0.7092139720916748,0.982943058013916,0.9453015327453613,0.5207952857017517,-0.6804757714271545,0.9766536951065063,0.13294000923633575,0.5210613012313843,-0.9031226634979248,0.9691088795661926,0.9019685983657837,0.5182070732116699,-0.8586235642433167,0.9771286249160767,0.18590198457241058,0.5199583768844604,-1.075325846672058,0.9698784947395325,0.8803600668907166,0.5061948895454407,-0.5685456395149231,0.9723207950592041,0.20915445685386658,0.5064957737922668,-0.7900818586349487,0.9677023887634277,0.6954026222229004,0.4789007604122162,0.03933720663189888,0.9998120069503784,0.36922094225883484,0.47280049324035645,-0.03905900940299034,0.9998820424079895,0.658710241317749,0.700096070766449,-0.05002649128437042,0.9866023063659668,0.30467697978019714,0.6940987706184387,-0.18252451717853546,0.9920929074287415,0.6330909132957458,0.9150364398956299,0.43303433060646057,0.9797493815422058,0.2522735893726349,0.9027227759361267,0.3055041432380676,0.9849241375923157,0.5790681838989258,0.944696307182312,0.4346892237663269,0.8659809231758118,0.2599216401576996,0.9308260083198547,0.31020885705947876,0.8095167279243469,0.8721025586128235,0.9795210957527161,-0.20815475285053253,0.9604111909866333,0.20627476274967194,0.9647086262702942,-0.36590486764907837,0.9648008942604065,standing,1764140255.5976727
0.5496447682380676,0.07092095911502838,-0.8148341774940491,0.999994695186615,0.5873266458511353,0.05224556103348732,-0.7298373579978943,0.9999787211418152,0.6105169057846069,0.05249782279133797,-0.7299585342407227,0.999975323677063,0.632340133190155,0.05300034582614899,-0.7298119068145752,0.9999749660491943,0.515626847743988,0.05404680222272873,-0.7242161631584167,0.9999821782112122,0.4921410083770752,0.05531737580895424,-0.7240787148475647,0.9999800324440002,0.4707682728767395,0.056922707706689835,-0.7241086363792419,0.999981164932251,0.6643205285072327,0.06473956257104874,-0.2557852268218994,0.9999379515647888,0.4414082169532776,0.0708860456943512,-0.2725159227848053,0.9999726414680481,0.5996668934822083,0.09067489206790924,-0.6446681618690491,0.9999878406524658,0.508237898349762,0.09273447096347809,-0.642633855342865,0.999991774559021,0.8611220717430115,0.19949837028980255,-0.004800842609256506,0.9999713897705078,0.2766392230987549,0.18955011665821075,-0.16896408796310425,0.9999803304672241,0.9014061093330383,0.3568706512451172,0.10074420273303986,0.9745409488677979,0.1986803412437439,0.3420408070087433,-0.1729985773563385,0.9886263012886047,0.9182310700416565,0.481373131275177,-0.3966572880744934,0.9865843057632446,0.15534134209156036,0.4807191491127014,-0.6810352802276611,0.9830102920532227,0.9461038708686829,0.5239254236221313,-0.5837790966033936,0.9780765175819397,0.1429368406534195,0.5235363245010376,-0.8668645620346069,0.9693914651870728,0.9029457569122314,0.520697295665741,-0.7653998136520386,0.9785876870155334,0.1933097094297409,0.5224969387054443,-1.0235899686813354,0.9700894355773926,0.8811163306236267,0.5082873106002808,-0.48130548000335693,0.9740828275680542,0.21723943948745728,0.509134829044342,-0.7550250887870789,0.9678488373756409,0.6967054009437561,0.48088106513023376,0.07156465947628021,0.9998130798339844,0.369718998670578,0.4731309115886688,-0.07144279032945633,0.9998815059661865,0.6613592505455017,0.7032612562179565,-0.003632422536611557,0.9859778881072998,0.3033068776130676,0.6966054439544678,-0.19566836953163147,0.9923643469810486,0.6356717348098755,0.91961669921875,0.44194361567497253,0.9798474907875061,0.2540533244609833,0.904350221157074,0.2836361229419708,0.9850624203681946,0.5801650285720825,0.9501274228096008,0.4421350359916687,0.8736691474914551,0.26171883940696716,0.9314303994178772,0.28853660821914673,0.8092492818832397,0.8711942434310913,0.9836918115615845,-0.16583305597305298,0.9605672359466553,0.2246151864528656,0.969383716583252,-0.3937171995639801,0.9646878242492676,standing,1764140256.0294275
0.5496659278869629,0.07058815658092499,-0.8341724276542664,0.9999946355819702,0.589928925037384,0.05169522389769554,-0.744155764579773,0.9999793171882629,0.6165647506713867,0.051930982619524,-0.7443037629127502,0.9999763369560242,0.6400159001350403,0.052501216530799866,-0.7440415024757385,0.999975860118866,0.511938214302063,0.053194861859083176,-0.7340130805969238,0.9999821186065674,0.4880083501338959,0.054379671812057495,-0.7339564561843872,0.9999802708625793,0.4655430316925049,0.05581255629658699,-0.734065055847168,0.9999811053276062,0.6743965744972229,0.06371330469846725,-0.25576356053352356,0.9999397397041321,0.44247153401374817,0.0684896931052208,-0.2410186380147934,0.9999727606773376,0.6037114858627319,0.09053458273410797,-0.6595100164413452,0.9999881982803345,0.5039605498313904,0.09207036346197128,-0.6505202651023865,0.999991774559021,0.8747053146362305,0.1989317685365677,0.008805345743894577,0.9999716281890869,0.2735638916492462,0.18873125314712524,-0.1597518026828766,0.9999802708625793,0.9134382009506226,0.35570743680000305,0.1014019027352333,0.9757306575775146,0.19902223348617554,0.3418216407299042,-0.18745963275432587,0.9885770678520203,0.9278348684310913,0.478540301322937,-0.4876594543457031,0.9873603582382202,0.15862897038459778,0.4782092273235321,-0.7615315318107605,0.9828782677650452,0.9540724158287048,0.5210049748420715,-0.6926122903823853,0.9788614511489868,0.14611221849918365,0.5211889147758484,-0.9596053957939148,0.9694561958312988,0.9117346405982971,0.5176919102668762,-0.8817922472953796,0.9794171452522278,0.19695048034191132,0.5198004245758057,-1.1196943521499634,0.9701140522956848,0.8899997472763062,0.5057792663574219,-0.5769588351249695,0.9751291275024414,0.22188648581504822,0.506640613079071,-0.8387298583984375,0.9677472710609436,0.7042859196662903,0.4791392683982849,0.08192397654056549,0.9998118281364441,0.3709573745727539,0.4711913466453552,-0.08175858110189438,0.9998781681060791,0.6702749133110046,0.7006508708000183,0.030747737735509872,0.9857252240180969,0.3068927526473999,0.6944802403450012,-0.18645580112934113,0.9926358461380005,0.6510589718818665,0.9123007655143738,0.5204522609710693,0.9802372455596924,0.25385943055152893,0.8994051218032837,0.3256671726703644,0.9850208759307861,0.5969167947769165,0.9400897026062012,0.5229526162147522,0.8788387179374695,0.25986599922180176,0.9233689904212952,0.3337889611721039,0.8069877624511719,0.882408082485199,0.9798139333724976,-0.11325247585773468,0.9609206318855286,0.23641882836818695,0.9662244319915771,-0.3852809965610504,0.9643211364746094,standing,1764140256.4549346
0.5243732929229736,0.07106400281190872,-1.3652582168579102,0.9999942183494568,0.5638163089752197,0.05192764475941658,-1.2759947776794434,0.9999778866767883,0.5907216668128967,0.052109185606241226,-1.2761014699935913,0.9999750256538391,0.615058183670044,0.05261240899562836,-1.2758512496948242,0.9999741315841675,0.48904797434806824,0.0533321388065815,-1.2707513570785522,0.9999802708625793,0.4655101001262665,0.05447874590754509,-1.270729899406433,0.99997878074646,0.44624170660972595,0.05584477260708809,-1.2708690166473389,0.9999793171882629,0.6454169154167175,0.06400848180055618,-0.7346152663230896,0.9999346137046814,0.42466801404953003,0.0684823989868164,-0.7327179908752441,0.9999695420265198,0.5765119194984436,0.09089422971010208,-1.1678287982940674,0.9999879598617554,0.4767882525920868,0.09223509579896927,-1.1653451919555664,0.9999913573265076,0.8518198132514954,0.19911602139472961,-0.3891979157924652,0.9999701976776123,0.25353187322616577,0.1917283982038498,-0.45901745557785034,0.9999784827232361,0.8966754674911499,0.35534191131591797,-0.1808931976556778,0.9782298803329468,0.17705951631069183,0.34371334314346313,-0.362718403339386,0.9888239502906799,0.9041754007339478,0.4788859784603119,-0.74561607837677,0.9881306290626526,0.1518908441066742,0.47918856143951416,-0.8978407979011536,0.9824751019477844,0.927086591720581,0.5209602117538452,-0.9401915073394775,0.9793643355369568,0.13780826330184937,0.5220708250999451,-1.082509994506836,0.9685857892036438,0.8830549120903015,0.5175193548202515,-1.1283166408538818,0.9799746870994568,0.18905985355377197,0.5212756991386414,-1.2689270973205566,0.9692897200584412,0.8601639866828918,0.506039559841156,-0.8311145901679993,0.9758189916610718,0.21325714886188507,0.507493257522583,-0.9816602468490601,0.9668397307395935,0.6906318664550781,0.47947683930397034,0.06766441464424133,0.9997973442077637,0.3612639904022217,0.4721076190471649,-0.06765451282262802,0.9998658895492554,0.6651954054832458,0.7000371813774109,0.023164773359894753,0.9858091473579407,0.30471330881118774,0.6943701505661011,-0.13451950252056122,0.9928299188613892,0.6523700952529907,0.907650351524353,0.5558100938796997,0.9808925986289978,0.263676255941391,0.8950971364974976,0.46067014336586,0.9851201176643372,0.600101888179779,0.9341145753860474,0.5591223835945129,0.884106457233429,0.266324520111084,0.9180412888526917,0.4737136662006378,0.810158908367157,0.8754769563674927,0.9772159457206726,-0.11641576141119003,0.961832582950592,0.25606170296669006,0.9642437100410461,-0.24952758848667145,0.9645034670829773,standing,1764140256.9273968
0.5114133358001709,0.0721738338470459,-1.5912261009216309,0.9999939203262329,0.5518251657485962,0.05327237397432327,-1.5045052766799927,0.9999770522117615,0.5794575810432434,0.05328083783388138,-1.5045138597488403,0.9999741911888123,0.6038323640823364,0.05362614616751671,-1.5042697191238403,0.999972939491272,0.47736507654190063,0.05446850508451462,-1.4989618062973022,0.9999792575836182,0.4542093873023987,0.05544811487197876,-1.499075174331665,0.9999780654907227,0.43523162603378296,0.05666022375226021,-1.4992295503616333,0.9999783635139465,0.6356895565986633,0.06491276621818542,-0.9269894361495972,0.9999314546585083,0.41609132289886475,0.06899824738502502,-0.928516685962677,0.9999677538871765,0.5630742907524109,0.09179109334945679,-1.3758560419082642,0.9999879598617554,0.46452200412750244,0.0931280180811882,-1.3746223449707031,0.999991238117218,0.8402113318443298,0.19953978061676025,-0.5004691481590271,0.9999682903289795,0.24392037093639374,0.19301700592041016,-0.5791133046150208,0.999977171421051,0.8918614983558655,0.35607776045799255,-0.22328147292137146,0.9805511236190796,0.16998115181922913,0.34585320949554443,-0.4219391942024231,0.988918662071228,0.9038479924201965,0.48039519786834717,-0.7766661643981934,0.9888407588005066,0.1502126306295395,0.48131346702575684,-0.9783461689949036,0.9820393919944763,0.9230970144271851,0.5221356153488159,-0.9687210917472839,0.979814350605011,0.13354596495628357,0.5239439010620117,-1.1682419776916504,0.9677227735519409,0.879413902759552,0.5186569094657898,-1.1703157424926758,0.9804712533950806,0.18527866899967194,0.5231949090957642,-1.358115315437317,0.968450665473938,0.8571814298629761,0.5073119401931763,-0.8649132251739502,0.9763801097869873,0.21029654145240784,0.5094180703163147,-1.062631607055664,0.9657585620880127,0.692408561706543,0.479970246553421,0.06194707006216049,0.9997805953025818,0.36190319061279297,0.4732334315776825,-0.06202055513858795,0.9998542666435242,0.6712343692779541,0.6995682120323181,0.04698735103011131,0.9860153198242188,0.3074444830417633,0.6946744918823242,-0.13665828108787537,0.9931602478027344,0.6603060960769653,0.9084309339523315,0.6376089453697205,0.9816950559616089,0.2649856507778168,0.8961785435676575,0.4560847282409668,0.9857175946235657,0.6063054203987122,0.9354121088981628,0.6443347930908203,0.8905877470970154,0.2688899040222168,0.9200863242149353,0.4678328335285187,0.8162564039230347,0.882041871547699,0.9782997965812683,-0.059519585222005844,0.9633198976516724,0.2540312707424164,0.9653136730194092,-0.26150059700012207,0.9656574726104736,standing,1764140257.3662603
